-1,-1,-1,-1,-1,-1,-1,-1,556,557,-1,-1,548,-1,-1,243,379,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,593,-1,-1,423,593,335,-1,-1,-1,-1,379,423,-1,592,-1,-1,-1,291,291,-1,-1,379,547,379,-1,-1,-1,291,-1,-1,-1,-1,379,-1,-1,379,291,379,291,591,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,594,600,601,-1,-1,-1,335,423,335,-1,550,-1,898,853,-1,-1,594,-1,-1,556,557,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,335,291,-1,548,-1,-1,-1,-1,423,549,-1,-1,-1,-1,379,-1,-1,556,557,549,-1,-1,423,-1,-1,335,-1,-1,-1,-1,-1,-1,-1,379,423,-1,379,556,557,-1
-1,-1,243,335,-1,423,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,897,-1,-1,-1,-1,-1,-1,-1,-1,549,600,601,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,600,601,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,591,-1,600,601,-1
-1,-1,-1,-1,-1,-1,594,-1,-1,-1,556,557,507,508,509,510,511,-1,556,557,-1,-1,-1,-1,-1,-1,-1,-1,-1,291,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,243,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,379,-1,379,-1,-1,-1,-1,-1,-1,-1,-1,-1,556,557,-1,-1,-1,-1,-1,335,-1,-1,-1
-1,-1,-1,550,-1,-1,-1,-1,-1,-1,600,601,335,552,553,554,555,-1,600,601,-1,896,556,557,594,-1,-1,-1,-1,-1,-1,-1,-1,379,-1,-1,-1,-1,-1,-1,-1,-1,591,-1,-1,-1,335,-1,-1,556,557,-1,-1,-1,-1,-1,-1,-1,243,550,-1,-1,-1,-1,-1,-1,-1,-1,-1,600,601,-1,-1,-1,-1,244,-1,-1,-1,-1
-1,-1,-1,291,-1,-1,-1,507,896,509,291,688,689,600,597,598,601,-1,-1,423,-1,-1,600,601,-1,-1,-1,-1,556,557,-1,-1,-1,-1,-1,-1,556,557,-1,-1,-1,-1,-1,-1,-1,-1,423,549,-1,600,601,-1,-1,-1,-1,-1,-1,-1,-1,-1,550,-1,-1,550,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,291,423,-1,379,-1
243,-1,-1,-1,-1,-1,852,551,552,553,554,555,639,556,641,642,557,-1,896,-1,556,557,-1,379,-1,854,-1,-1,600,601,-1,-1,-1,-1,-1,-1,600,601,-1,-1,-1,-1,-1,-1,-1,335,291,-1,-1,-1,-1,-1,-1,-1,556,557,-1,-1,-1,-1,-1,-1,-1,549,-1,-1,-1,-1,-1,-1,-1,-1,379,-1,-1,-1,291,550,-1,-1
-1,-1,-1,-1,-1,556,557,595,600,597,598,601,683,684,601,600,687,-1,291,-1,600,601,335,-1,-1,-1,-1,547,-1,898,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,600,601,896,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,556,557,-1,-1,-1,556,557,-1,-1
-1,-1,-1,-1,-1,600,601,639,556,641,642,557,-1,335,-1,-1,-1,-1,335,291,-1,-1,335,548,-1,556,557,-1,-1,423,291,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,379,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,556,557,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,548,-1,600,601,-1,-1,-1,600,601,291,-1
-1,-1,-1,688,689,291,-1,683,684,601,600,687,-1,688,689,-1,556,557,-1,688,689,-1,-1,-1,-1,600,601,549,291,423,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,423,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,600,601,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,379,-1,-1,-1,-1,-1,-1
